Date (GMT+1),Nuclear,Renewable,Day Ahead Auction (CH),Day Ahead Auction (IT-North-CH)
,Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2017-01-01T00:00+01:00,1731.124931,2470.760402,57.04,53
2017-01-01T01:00+01:00,1731.522411,2671.915303,51.94,52
2017-01-01T02:00+01:00,1730.528711,2019.458684,49.07,51
2017-01-01T03:00+01:00,1730.329971,1822.960382,45.01,47.27
2017-01-01T04:00+01:00,1730.628081,1759.259714,42.4,45.49
2017-01-01T05:00+01:00,1729.932491,1646.833589,42.43,45.69
2017-01-01T06:00+01:00,1728.740051,1644.446788,43.04,48.07
2017-01-01T07:00+01:00,1729.137531,1734.424696,41.08,45.67
2017-01-01T08:00+01:00,1727.94509,1655.380263,44.07,45.48
2017-01-01T09:00+01:00,1729.833121,2101.325993,43.52,42.06
2017-01-01T10:00+01:00,1730.131231,2193.840654,44.96,46.86
2017-01-01T11:00+01:00,1730.031861,2431.714595,44.22,48.02
2017-01-01T12:00+01:00,1734.106031,1926.586012,46.09,49.57
2017-01-01T13:00+01:00,1728.839421,1970.227398,44.09,48.69
2017-01-01T14:00+01:00,1728.64068,2840.130436,41.33,46.91
2017-01-01T15:00+01:00,1731.621781,2459.713709,41.64,49.43
2017-01-01T16:00+01:00,1727.94509,2039.577069,47.65,50.45
2017-01-01T17:00+01:00,1734.602881,2795.354612,53.94,53.3
2017-01-01T18:00+01:00,1736.888391,4352.082083,58.52,59.07
2017-01-01T19:00+01:00,1736.391541,4889.494884,59.01,61.71
2017-01-01T20:00+01:00,1734.006661,3212.597346,55.6,56.26
2017-01-01T21:00+01:00,1731.025561,3357.93589,53.6,55
2017-01-01T22:00+01:00,1730.727451,2696.764406,54.01,54
2017-01-01T23:00+01:00,1731.621781,1791.969236,53.07,52
2017-01-02T00:00+01:00,1732.019261,1828.775459,51.85,53
2017-01-02T01:00+01:00,1730.131231,1630.35505,50.04,50.18
2017-01-02T02:00+01:00,1730.528711,1577.901578,48.34,49.11
2017-01-02T03:00+01:00,1728.839421,1555.003577,46.89,48.15
2017-01-02T04:00+01:00,1728.839421,1565.114392,45.51,48.41
2017-01-02T05:00+01:00,1729.435641,1650.857964,46.79,48.15
2017-01-02T06:00+01:00,1726.65328,1538.355674,51.29,52
2017-01-02T07:00+01:00,1728.938791,2251.111575,60.97,59.07
2017-01-02T08:00+01:00,1727.44824,4329.210382,61.25,64.15
2017-01-02T09:00+01:00,1727.64698,4379.20264,61.04,62.5
2017-01-02T10:00+01:00,1728.938791,4448.172305,61.22,61.7
2017-01-02T11:00+01:00,1728.04446,4651.150724,61.02,61.2
2017-01-02T12:00+01:00,1727.74635,4416.866662,61.25,55.69
2017-01-02T13:00+01:00,1727.54761,4589.175113,61.22,55.67
2017-01-02T14:00+01:00,1728.54131,4186.318813,60.92,61.19
2017-01-02T15:00+01:00,1728.04446,2678.526661,59.97,59.71
2017-01-02T16:00+01:00,1727.84572,3919.428859,60.91,60.96
2017-01-02T17:00+01:00,1728.44194,5471.409142,66.36,73.55
2017-01-02T18:00+01:00,1726.55391,5190.321823,64.53,77.42
2017-01-02T19:00+01:00,1728.938791,5228.451536,61.66,75
2017-01-02T20:00+01:00,1727.94509,4715.793599,61.25,70.11
2017-01-02T21:00+01:00,1730.131231,3058.354785,61.24,59.69
2017-01-02T22:00+01:00,1729.236901,2380.482717,61.22,54
2017-01-02T23:00+01:00,1731.522411,2251.094492,60.11,52
2017-01-03T00:00+01:00,1731.820521,1631.824009,60.61,50.56
2017-01-03T01:00+01:00,1732.516111,1555.300555,56.06,47.09
2017-01-03T02:00+01:00,1735.199101,1484.442511,53.21,44.43
2017-01-03T03:00+01:00,1731.721151,1449.369796,52.96,45
2017-01-03T04:00+01:00,1728.64068,1414.167369,52.02,45.18
2017-01-03T05:00+01:00,1729.236901,1401.552236,53.33,46.74
2017-01-03T06:00+01:00,1727.94509,1859.143275,62.94,55
2017-01-03T07:00+01:00,1728.44194,3831.1443,69.05,59.73
2017-01-03T08:00+01:00,1727.34887,5022.299523,72.97,61.81
2017-01-03T09:00+01:00,1725.75895,5349.799133,74.37,61.81
2017-01-03T10:00+01:00,1726.15643,5042.498435,75.19,61.94
2017-01-03T11:00+01:00,1728.54131,5088.788219,74.22,63.8
2017-01-03T12:00+01:00,1730.528711,4941.191659,70.17,57.49
2017-01-03T13:00+01:00,1727.15013,4916.063425,70.16,56.74
2017-01-03T14:00+01:00,1727.2495,4774.809672,70.2,60
2017-01-03T15:00+01:00,1725.36147,4577.788775,72.27,64.01
2017-01-03T16:00+01:00,1727.64698,5316.193922,75.08,68.94
2017-01-03T17:00+01:00,1727.34887,6132.754626,84.44,67.01
2017-01-03T18:00+01:00,1726.45454,6116.934165,85.92,61.99
2017-01-03T19:00+01:00,1727.64698,6152.909591,82.66,58.5
2017-01-03T20:00+01:00,1728.839421,5032.677665,77.07,60
2017-01-03T21:00+01:00,1728.839421,4575.02052,70.71,59.48
2017-01-03T22:00+01:00,1731.124931,4429.048143,69.31,63
2017-01-03T23:00+01:00,1732.913591,4465.530849,66.08,56.74
2017-01-04T00:00+01:00,1730.826821,4103.787558,55.6,62.36
2017-01-04T01:00+01:00,1732.118631,2557.764997,53.59,56.04
2017-01-04T02:00+01:00,1731.124931,1971.291477,52.67,54.1
2017-01-04T03:00+01:00,1730.429341,1813.054343,52.48,52
2017-01-04T04:00+01:00,1728.938791,1751.661192,52.7,51.36
2017-01-04T05:00+01:00,1726.45454,2498.184305,53.44,53.02
2017-01-04T06:00+01:00,1725.06336,3991.103961,61.08,62.4
2017-01-04T07:00+01:00,1727.34887,4606.566437,69.05,68
2017-01-04T08:00+01:00,1726.95139,5414.283445,71.12,73.01
2017-01-04T09:00+01:00,1726.55391,5647.30035,71.38,73
2017-01-04T10:00+01:00,1724.56651,5809.817351,72.15,72.85
2017-01-04T11:00+01:00,1725.65958,5634.579889,71.06,72.51
2017-01-04T12:00+01:00,1723.97029,5271.977261,70.61,66.42
2017-01-04T13:00+01:00,1725.56021,5126.039921,69.94,69.16
2017-01-04T14:00+01:00,1724.66588,4881.754867,67.68,69
2017-01-04T15:00+01:00,1724.36777,4879.306048,67.4,67.13
2017-01-04T16:00+01:00,1723.87092,4987.30071,69.05,68.26
2017-01-04T17:00+01:00,1718.70368,6017.677425,72.05,72.15
2017-01-04T18:00+01:00,1716.517539,6125.538374,72.96,76.8
2017-01-04T19:00+01:00,1725.36147,5815.797338,71.07,71.01
2017-01-04T20:00+01:00,1726.05706,5259.712136,66.51,69.84
2017-01-04T21:00+01:00,1724.2684,4677.534686,65.08,64.74
2017-01-04T22:00+01:00,1727.05076,4319.696996,63.08,62.36
2017-01-04T23:00+01:00,1727.54761,4011.015657,60.55,61.95
2017-01-05T00:00+01:00,1727.44824,1556.034883,57.96,51.22
2017-01-05T01:00+01:00,1728.2432,1548.818163,53.99,48.41
2017-01-05T02:00+01:00,1727.44824,1492.561278,52.07,50
2017-01-05T03:00+01:00,1727.94509,1518.628049,51.01,47.46
2017-01-05T04:00+01:00,1726.45454,1543.591775,48.29,42.34
2017-01-05T05:00+01:00,1724.2684,1514.302505,49.8,45.18
2017-01-05T06:00+01:00,1723.17533,2474.260414,58.4,54.09
2017-01-05T07:00+01:00,1722.97659,4759.703482,67.36,65.03
2017-01-05T08:00+01:00,1722.08226,5534.525549,70.64,68.91
2017-01-05T09:00+01:00,1727.34887,5912.886001,69.98,70.49
2017-01-05T10:00+01:00,1731.522411,5599.481712,69.35,71.54
2017-01-05T11:00+01:00,1728.04446,5624.263304,69.25,70.2
2017-01-05T12:00+01:00,1728.14383,4977.129685,66.28,65
2017-01-05T13:00+01:00,1727.34887,4721.884999,66.69,63.17
2017-01-05T14:00+01:00,1728.54131,4749.785435,66.05,67
2017-01-05T15:00+01:00,1729.435641,4935.472979,65.92,70.51
2017-01-05T16:00+01:00,1727.54761,4986.390676,67.08,69.7
2017-01-05T17:00+01:00,1727.84572,5799.09563,73.6,73.92
2017-01-05T18:00+01:00,1729.634381,6010.580928,73.08,69.2
2017-01-05T19:00+01:00,1729.336271,5373.440275,70.03,65.15
2017-01-05T20:00+01:00,1729.634381,4706.654753,66.49,64.24
2017-01-05T21:00+01:00,1730.727451,4365.880948,63,63.3
2017-01-05T22:00+01:00,1731.919891,3804.540095,60.79,62.6
2017-01-05T23:00+01:00,1731.621781,3561.931172,60.51,65.51
2017-01-06T00:00+01:00,1730.926191,2083.095824,57.04,54.42
2017-01-06T01:00+01:00,1731.025561,2092.712772,51.57,53.28
2017-01-06T02:00+01:00,1730.329971,1679.431253,48.88,50.85
2017-01-06T03:00+01:00,1730.031861,1558.022396,45.37,48.14
2017-01-06T04:00+01:00,1730.230601,1692.750433,44.51,46.74
2017-01-06T05:00+01:00,1730.429341,1827.482265,46.68,48.41
2017-01-06T06:00+01:00,1729.336271,2859.778916,53.06,53.29
2017-01-06T07:00+01:00,1729.038161,4453.648031,60.64,62
2017-01-06T08:00+01:00,1728.839421,3731.045375,63.02,59.92
2017-01-06T09:00+01:00,1727.34887,3681.546581,62.98,60
2017-01-06T10:00+01:00,1729.535011,4355.477922,62.68,63.1
2017-01-06T11:00+01:00,1729.038161,3601.746814,62.66,59.55
2017-01-06T12:00+01:00,1728.938791,3164.96091,62.04,62
2017-01-06T13:00+01:00,1730.528711,3107.814226,61.63,54.51
2017-01-06T14:00+01:00,1734.304771,3342.308056,61.37,63.1
2017-01-06T15:00+01:00,1728.14383,2973.628808,61.61,62.61
2017-01-06T16:00+01:00,1730.031861,2706.915326,65.03,63.1
2017-01-06T17:00+01:00,1728.34257,5165.24815,68.07,71.01
2017-01-06T18:00+01:00,1730.031861,5454.128326,67.26,72.3
2017-01-06T19:00+01:00,1729.336271,5194.952177,63.82,79.9
2017-01-06T20:00+01:00,1729.435641,4432.936185,61.62,72
2017-01-06T21:00+01:00,1730.131231,4055.300929,59.08,69.01
2017-01-06T22:00+01:00,1731.423041,4414.806562,59.74,63.1
2017-01-06T23:00+01:00,1731.323671,4252.653793,59.1,63.1
2017-01-07T00:00+01:00,1729.336271,3780.745002,61.15,53.26
2017-01-07T01:00+01:00,1730.329971,2993.355599,59.81,52.05
2017-01-07T02:00+01:00,1730.528711,2355.130973,56,51.05
2017-01-07T03:00+01:00,1729.733751,1896.947257,51.67,52
2017-01-07T04:00+01:00,1729.932491,1719.852248,50.29,50.78
2017-01-07T05:00+01:00,1729.634381,2279.952924,50.62,50.74
2017-01-07T06:00+01:00,1731.423041,3330.134264,55.02,54.08
2017-01-07T07:00+01:00,1731.522411,3499.641513,58.75,56.28
2017-01-07T08:00+01:00,1732.714851,4551.428645,60.36,61.28
2017-01-07T09:00+01:00,1732.615481,4780.878036,62.91,65.7
2017-01-07T10:00+01:00,1731.423041,4777.560779,63.02,63.1
2017-01-07T11:00+01:00,1731.423041,4856.732301,62.05,65.7
2017-01-07T12:00+01:00,1731.025561,3717.893858,61.81,55.6
2017-01-07T13:00+01:00,1730.826821,4377.66393,60.45,61.9
2017-01-07T14:00+01:00,1730.429341,2783.94095,59.2,53.74
2017-01-07T15:00+01:00,1730.329971,2661.911622,58.92,53.26
2017-01-07T16:00+01:00,1731.025561,3553.059874,59.39,59.08
2017-01-07T17:00+01:00,1730.230601,5057.788926,64.55,69.99
2017-01-07T18:00+01:00,1729.435641,5705.365289,66.72,76.52
2017-01-07T19:00+01:00,1731.124931,5614.304473,66.01,78.28
2017-01-07T20:00+01:00,1730.031861,5011.827451,64.03,68
2017-01-07T21:00+01:00,1731.124931,4113.61187,59.99,60
2017-01-07T22:00+01:00,1731.323671,3961.94864,59.23,60
2017-01-07T23:00+01:00,1731.919891,4247.757567,58.86,63.1
2017-01-08T00:00+01:00,1731.820521,2599.393928,55.34,54.1
2017-01-08T01:00+01:00,1731.224301,2297.115298,53.38,52.41
2017-01-08T02:00+01:00,1731.820521,2106.246215,51.54,52.42
2017-01-08T03:00+01:00,1728.740051,1785.213256,46.1,50.22
2017-01-08T04:00+01:00,1729.733751,1961.198414,43.08,47.99
2017-01-08T05:00+01:00,1729.435641,2048.60796,44.04,48
2017-01-08T06:00+01:00,1734.205401,2031.291284,48.06,49.69
2017-01-08T07:00+01:00,1729.236901,2229.579187,49.49,50.13
2017-01-08T08:00+01:00,1727.54761,2283.390221,52.09,51.5
2017-01-08T09:00+01:00,1726.85202,3019.165254,54.28,54
2017-01-08T10:00+01:00,1727.44824,3088.495331,56.3,55
2017-01-08T11:00+01:00,1727.64698,4459.64705,57.91,56.2
2017-01-08T12:00+01:00,1728.54131,4315.508201,56.54,55.1
2017-01-08T13:00+01:00,1726.2558,3760.154045,55,56.2
2017-01-08T14:00+01:00,1726.65328,2458.162038,51.56,54
2017-01-08T15:00+01:00,1727.44824,2945.815726,51.15,53
2017-01-08T16:00+01:00,1727.84572,3481.151822,53.71,54.08
2017-01-08T17:00+01:00,1727.2495,4573.319893,60,60.95
2017-01-08T18:00+01:00,1726.95139,5756.491769,64.32,70.51
2017-01-08T19:00+01:00,1725.85832,5657.311882,64.08,75.52
2017-01-08T20:00+01:00,1726.2558,5167.51868,61.08,73.2
2017-01-08T21:00+01:00,1727.2495,3656.878974,58.94,68.4
2017-01-08T22:00+01:00,1728.44194,4041.770607,58.91,63.2
2017-01-08T23:00+01:00,1729.833121,3922.91108,56.28,57.4
2017-01-09T00:00+01:00,1727.64698,1757.776926,59.02,55.85
2017-01-09T01:00+01:00,1728.938791,1471.995436,53.77,52.9
2017-01-09T02:00+01:00,1729.236901,1444.887515,51.73,50.04
2017-01-09T03:00+01:00,1727.2495,1403.468357,48.55,45.75
2017-01-09T04:00+01:00,1726.15643,1435.830423,48.02,45.02
2017-01-09T05:00+01:00,1726.45454,1717.684433,50.75,52.24
2017-01-09T06:00+01:00,1725.65958,4222.946175,59.35,65.75
2017-01-09T07:00+01:00,1726.75265,6206.014389,69.98,78.01
2017-01-09T08:00+01:00,1725.65958,6312.351082,73.03,89.78
2017-01-09T09:00+01:00,1725.95769,6123.741322,73.25,80
2017-01-09T10:00+01:00,1725.36147,6535.632319,73.77,80
2017-01-09T11:00+01:00,1726.2558,5997.984852,72.01,80
2017-01-09T12:00+01:00,1725.06336,6001.107845,69.45,80
2017-01-09T13:00+01:00,1724.06966,5869.117491,69.45,79.89
2017-01-09T14:00+01:00,1725.85832,5617.591791,68.42,78.7
2017-01-09T15:00+01:00,1723.67218,5617.725712,68.26,80
2017-01-09T16:00+01:00,1723.57281,5940.973526,70.18,80
2017-01-09T17:00+01:00,1724.36777,6605.8883,73.91,79.7
2017-01-09T18:00+01:00,1727.05076,6342.274255,74.61,83.87
2017-01-09T19:00+01:00,1725.36147,6166.692541,73.31,80.1
2017-01-09T20:00+01:00,1726.55391,5411.815866,70.31,77.07
2017-01-09T21:00+01:00,1727.2495,4511.736249,65.94,66.2
2017-01-09T22:00+01:00,1729.535011,4494.545189,65.25,66.6
2017-01-09T23:00+01:00,1728.839421,4373.782645,64.01,65.82
2017-01-10T00:00+01:00,1728.740051,3858.885189,60.84,59.99
2017-01-10T01:00+01:00,1728.54131,2263.448692,56.48,59.6
2017-01-10T02:00+01:00,1730.329971,1788.82117,54.06,59.09
2017-01-10T03:00+01:00,1728.839421,1515.74293,50.88,57.99
2017-01-10T04:00+01:00,1727.54761,1573.555349,50.34,59.1
2017-01-10T05:00+01:00,1727.74635,2522.017367,54.47,59.84
2017-01-10T06:00+01:00,1726.05706,4271.986525,66.07,67.71
2017-01-10T07:00+01:00,1724.16903,5775.901706,77.7,83.6
2017-01-10T08:00+01:00,1726.35517,6162.641189,83.7,95
2017-01-10T09:00+01:00,1724.66588,6303.980231,81.5,107.55
2017-01-10T10:00+01:00,1723.47344,6246.176748,81.63,101.92
2017-01-10T11:00+01:00,1725.2621,6082.581704,80.69,87.63
2017-01-10T12:00+01:00,1579.287557,5731.337821,80.75,82.06
2017-01-10T13:00+01:00,1718.90242,5704.189423,79.1,80
2017-01-10T14:00+01:00,1727.05076,5871.935647,77.71,86.09
2017-01-10T15:00+01:00,1728.34257,5820.205853,75.08,90
2017-01-10T16:00+01:00,1727.94509,5883.654227,79.92,98
2017-01-10T17:00+01:00,1728.938791,6407.574295,81.68,120
2017-01-10T18:00+01:00,1729.932491,6556.185564,86.85,109.04
2017-01-10T19:00+01:00,1728.14383,6432.675708,83.26,98.32
2017-01-10T20:00+01:00,1729.535011,5724.603383,77.13,92.66
2017-01-10T21:00+01:00,1733.509811,4764.981551,70.04,91.58
2017-01-10T22:00+01:00,1731.124931,4482.577915,68.3,71.01
2017-01-10T23:00+01:00,1729.932491,4725.292863,67.01,73.15
2017-01-11T00:00+01:00,1729.733751,3558.691107,62.63,66.76
2017-01-11T01:00+01:00,1730.329971,2859.722153,61.6,64.79
2017-01-11T02:00+01:00,1729.236901,2831.372921,61.92,62.05
2017-01-11T03:00+01:00,1729.535011,2103.316282,60.01,58.21
2017-01-11T04:00+01:00,1729.634381,2314.089809,60.02,58.6
2017-01-11T05:00+01:00,1727.15013,2806.123733,60.94,62.29
2017-01-11T06:00+01:00,1726.75265,4499.924715,69.92,75.8
2017-01-11T07:00+01:00,1726.35517,5538.911741,83.38,90.7
2017-01-11T08:00+01:00,1724.36777,6163.095146,87.93,96.88
2017-01-11T09:00+01:00,1726.55391,6160.049906,89.03,93.1
2017-01-11T10:00+01:00,1727.44824,5871.505239,88.01,82.57
2017-01-11T11:00+01:00,1729.038161,5701.013262,81.99,81.61
2017-01-11T12:00+01:00,1728.64068,5363.308909,79.87,79.98
2017-01-11T13:00+01:00,1727.44824,5618.807193,79.42,79.56
2017-01-11T14:00+01:00,1728.34257,5115.613028,79.91,79.82
2017-01-11T15:00+01:00,1727.74635,5270.961814,80.69,80
2017-01-11T16:00+01:00,1729.634381,5452.434706,90.26,80
2017-01-11T17:00+01:00,1726.75265,6136.55462,95.05,83.65
2017-01-11T18:00+01:00,1728.04446,6313.568498,96.76,95.76
2017-01-11T19:00+01:00,1726.95139,6025.079924,87.35,88.44
2017-01-11T20:00+01:00,1727.05076,5433.668899,83.24,85
2017-01-11T21:00+01:00,1727.15013,4402.423987,77,77.6
2017-01-11T22:00+01:00,1729.038161,3674.887886,74.4,77.95
2017-01-11T23:00+01:00,1727.74635,3767.429698,70.11,77.51
2017-01-12T00:00+01:00,1729.038161,4306.51368,67.53,77.83
2017-01-12T01:00+01:00,1728.54131,2755.91786,67.01,76.6
2017-01-12T02:00+01:00,1728.938791,2647.463064,63.21,72.66
2017-01-12T03:00+01:00,1686.209687,2408.469839,62.41,71.58
2017-01-12T04:00+01:00,1678.061346,2492.555752,62.43,71.1
2017-01-12T05:00+01:00,1641.592552,3602.220598,66,71.88
2017-01-12T06:00+01:00,1630.264371,4577.885322,75.69,80
2017-01-12T07:00+01:00,1635.232872,5256.53924,86.71,83.73
2017-01-12T08:00+01:00,1640.698222,5685.102476,92.13,96.43
2017-01-12T09:00+01:00,1650.436483,6336.239817,90.84,103.78
2017-01-12T10:00+01:00,1662.957104,5975.217225,85.48,101.92
2017-01-12T11:00+01:00,1668.720565,5923.267014,84.08,88.94
2017-01-12T12:00+01:00,1677.266386,5637.17339,82.32,82.94
2017-01-12T13:00+01:00,1680.843706,5537.116601,82.5,81.19
2017-01-12T14:00+01:00,1690.383227,5562.461322,80.88,86.09
2017-01-12T15:00+01:00,1697.239758,5710.115251,80.82,86.5
2017-01-12T16:00+01:00,1706.481168,5882.772364,80.81,90
2017-01-12T17:00+01:00,1708.468569,5979.406165,83.32,104.4
2017-01-12T18:00+01:00,1721.68478,6294.208962,90.52,96.88
2017-01-12T19:00+01:00,1728.2432,5973.4591,85.07,87.5
2017-01-12T20:00+01:00,1724.36777,4322.232778,81.15,81.82
2017-01-12T21:00+01:00,1729.535011,4134.12857,76.93,79.67
2017-01-12T22:00+01:00,1324.204743,3433.892584,74.07,73.24
2017-01-12T23:00+01:00,1730.031861,2426.50039,71.48,73.23
2017-01-13T00:00+01:00,1729.634381,2164.966271,70.34,72.28
2017-01-13T01:00+01:00,1729.336271,2009.478129,69.74,66.99
2017-01-13T02:00+01:00,1731.025561,1821.225703,67.53,60.7
2017-01-13T03:00+01:00,1730.131231,1887.156798,66.19,56.01
2017-01-13T04:00+01:00,1731.423041,1830.748115,65.53,52.94
2017-01-13T05:00+01:00,1730.131231,2355.955418,70.11,66.99
2017-01-13T06:00+01:00,1734.106031,4459.379555,72.73,87.84
2017-01-13T07:00+01:00,1728.740051,5647.500298,79.97,99
2017-01-13T08:00+01:00,1729.733751,6252.548413,92.72,99.34
2017-01-13T09:00+01:00,1730.131231,6356.128087,94.95,106.39
2017-01-13T10:00+01:00,1730.329971,6065.813779,93.66,104.48
2017-01-13T11:00+01:00,1732.714851,5840.784517,86.6,110.32
2017-01-13T12:00+01:00,1738.577681,5688.971644,82.28,96.48
2017-01-13T13:00+01:00,1730.528711,5504.516219,79.4,102.16
2017-01-13T14:00+01:00,1732.714851,5535.234723,78.13,94.75
2017-01-13T15:00+01:00,1732.019261,5844.920192,78.9,96.02
2017-01-13T16:00+01:00,1730.727451,5936.374053,79.47,95
2017-01-13T17:00+01:00,1732.913591,6186.226171,85.04,105.44
2017-01-13T18:00+01:00,1731.124931,6561.530741,94.8,105.82
2017-01-13T19:00+01:00,1732.416741,6289.218724,87.06,96.02
2017-01-13T20:00+01:00,1733.410441,5721.000713,83.85,87.76
2017-01-13T21:00+01:00,1734.304771,5111.473874,80.75,81.67
2017-01-13T22:00+01:00,1733.609181,4850.563803,77.24,81.9
2017-01-13T23:00+01:00,1735.596581,4751.353125,76.55,84.55
2017-01-14T00:00+01:00,1734.106031,3326.243696,73.91,75
2017-01-14T01:00+01:00,1735.497211,2144.004253,69.74,65.13
2017-01-14T02:00+01:00,1735.099731,2037.52286,66,59.71
2017-01-14T03:00+01:00,1733.509811,1854.386055,63.73,55.25
2017-01-14T04:00+01:00,1730.628081,1829.483838,61.07,50.01
2017-01-14T05:00+01:00,1733.112331,2397.199054,63.53,52.93
2017-01-14T06:00+01:00,1730.230601,2472.311645,64.53,55.99
2017-01-14T07:00+01:00,1732.118631,3072.763342,71.82,61.25
2017-01-14T08:00+01:00,1732.615481,3388.238972,75.35,70.06
2017-01-14T09:00+01:00,1732.714851,3544.268504,79.76,72.89
2017-01-14T10:00+01:00,1732.416741,3184.001505,79.94,73.49
2017-01-14T11:00+01:00,1732.218001,4337.31627,78.13,69.19
2017-01-14T12:00+01:00,1733.807921,3353.5165,77.02,67.94
2017-01-14T13:00+01:00,1732.615481,2461.81128,75.89,61.23
2017-01-14T14:00+01:00,1733.509811,3166.010163,71.99,59.03
2017-01-14T15:00+01:00,1731.919891,2867.227184,71.24,58.41
2017-01-14T16:00+01:00,1732.913591,3502.399618,72.63,59.82
2017-01-14T17:00+01:00,1734.106031,3180.890506,85.03,72.89
2017-01-14T18:00+01:00,1733.112331,4970.677117,89.76,85.48
2017-01-14T19:00+01:00,1733.509811,4934.562297,87.69,81.79
2017-01-14T20:00+01:00,1732.218001,4713.696194,79.96,75.93
2017-01-14T21:00+01:00,1734.900991,2829.561244,75.98,69.75
2017-01-14T22:00+01:00,1733.509811,4013.887493,77.88,72.89
2017-01-14T23:00+01:00,1733.907291,3520.043557,77.9,70.31
2017-01-15T00:00+01:00,1734.404141,2516.696144,69.45,64.87
2017-01-15T01:00+01:00,1735.596581,1744.166007,61.81,54.86
2017-01-15T02:00+01:00,1735.497211,1697.96822,56.79,53
2017-01-15T03:00+01:00,1735.000361,1678.731443,52.03,51.59
2017-01-15T04:00+01:00,1734.900991,1583.750735,48.17,50
2017-01-15T05:00+01:00,1733.907291,1605.254833,49.54,50
2017-01-15T06:00+01:00,1732.913591,1681.742342,52.11,51
2017-01-15T07:00+01:00,1734.801621,1697.810789,54.58,52.19
2017-01-15T08:00+01:00,1733.012961,2698.916194,58.98,55.19
2017-01-15T09:00+01:00,1732.516111,2957.205054,61.64,63.91
2017-01-15T10:00+01:00,1734.801621,3198.778063,65.55,66.13
2017-01-15T11:00+01:00,1733.807921,3873.454888,66.02,67.37
2017-01-15T12:00+01:00,1734.006661,3984.524721,66.21,71.38
2017-01-15T13:00+01:00,1734.602881,3309.677666,60.8,63.91
2017-01-15T14:00+01:00,1733.211701,3188.872545,55.97,58.53
2017-01-15T15:00+01:00,1733.410441,2934.904344,55.92,57.51
2017-01-15T16:00+01:00,1734.106031,2880.851192,57.44,57.12
2017-01-15T17:00+01:00,1732.317371,4563.733556,66.77,69.75
2017-01-15T18:00+01:00,1733.211701,4919.130746,77.89,88
2017-01-15T19:00+01:00,1733.211701,4746.240981,78.95,82.38
2017-01-15T20:00+01:00,1732.913591,3571.380046,73.92,79.37
2017-01-15T21:00+01:00,1733.907291,3919.501176,68.42,76.55
2017-01-15T22:00+01:00,1734.602881,3607.686347,69.01,75.83
2017-01-15T23:00+01:00,1741.757522,2743.573457,65.68,69.75
2017-01-16T00:00+01:00,1733.410441,1618.243735,66.45,57.29
2017-01-16T01:00+01:00,1734.801621,1527.984075,58.99,51.38
2017-01-16T02:00+01:00,1732.615481,1453.063121,54.28,48.01
2017-01-16T03:00+01:00,1733.609181,1481.20866,51.22,41.89
2017-01-16T04:00+01:00,1732.218001,1647.161252,51.9,40.98
2017-01-16T05:00+01:00,1734.106031,2139.246564,58.45,48.98
2017-01-16T06:00+01:00,1732.714851,3898.589408,73.99,66.83
2017-01-16T07:00+01:00,1730.727451,5601.6716,94.11,100.38
2017-01-16T08:00+01:00,1733.112331,6074.163317,100.39,110.69
2017-01-16T09:00+01:00,1732.118631,6232.243527,101.46,110.8
2017-01-16T10:00+01:00,1732.118631,6165.544589,102.24,108.57
2017-01-16T11:00+01:00,1732.416741,6037.997303,95.09,109.15
2017-01-16T12:00+01:00,1731.621781,5685.827382,95.51,106.04
2017-01-16T13:00+01:00,1730.826821,5344.915088,95.06,105.59
2017-01-16T14:00+01:00,1729.336271,5204.018084,92.77,107.7
2017-01-16T15:00+01:00,1729.236901,5441.830608,97.92,108.68
2017-01-16T16:00+01:00,1728.2432,5298.006064,96.69,108.43
2017-01-16T17:00+01:00,1728.938791,6216.718081,120.01,120
2017-01-16T18:00+01:00,1728.64068,6290.131295,118.09,124.83
2017-01-16T19:00+01:00,1729.535011,6285.764005,108.59,113.84
2017-01-16T20:00+01:00,1729.236901,5574.28462,93.14,97.2
2017-01-16T21:00+01:00,1729.038161,3875.305994,84.06,80
2017-01-16T22:00+01:00,1640.300742,4285.890087,81.93,80
2017-01-16T23:00+01:00,1730.429341,4193.950942,79.79,80
2017-01-17T00:00+01:00,1640.598852,4271.080427,78.91,80.81
2017-01-17T01:00+01:00,1729.733751,3622.665346,75.18,69.61
2017-01-17T02:00+01:00,1730.528711,3347.002049,74.78,72.08
2017-01-17T03:00+01:00,1729.535011,3169.75036,73.03,58.28
2017-01-17T04:00+01:00,1730.528711,3196.472374,73.01,57.76
2017-01-17T05:00+01:00,1731.621781,4295.950758,75.21,69.63
2017-01-17T06:00+01:00,1730.329971,5458.615808,90.5,94.64
2017-01-17T07:00+01:00,1730.230601,5817.745278,116.17,127.06
2017-01-17T08:00+01:00,1728.938791,6509.247158,132.26,135.06
2017-01-17T09:00+01:00,1732.019261,6322.851111,129.62,135.7
2017-01-17T10:00+01:00,1733.311071,6136.610036,125.66,129.33
2017-01-17T11:00+01:00,1730.131231,6119.631012,123.27,124
2017-01-17T12:00+01:00,1728.938791,5780.346565,115.06,111.26
2017-01-17T13:00+01:00,1729.435641,5684.981153,117.29,106.08
2017-01-17T14:00+01:00,1728.44194,5635.871502,113.95,108.74
2017-01-17T15:00+01:00,1730.230601,5789.132478,115.41,113.14
2017-01-17T16:00+01:00,1728.14383,5951.902558,118.95,120.22
